"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert_extlifeSpan","selexpert.anje-justice.fr/91.208.207.214","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","selexpert.anje-justice.fr/91.208.207.214","443","INFO","not present","",""
"cert_crlDistributionPoints","selexpert.anje-justice.fr/91.208.207.214","443","INFO","--","",""
"cert_ocspURL","selexpert.anje-justice.fr/91.208.207.214","443","INFO","http://r10.o.lencr.org","",""
"OCSP_stapling","selexpert.anje-justice.fr/91.208.207.214","443","LOW","not offered","",""
"cert_mustStapleExtension","selexpert.anje-justice.fr/91.208.207.214","443","INFO","--","",""
"DNS_CAArecord","selexpert.anje-justice.fr/91.208.207.214","443","LOW","--","",""
"certificate_transparency","selexpert.anje-justice.fr/91.208.207.214","443","OK","yes (certificate extension)","",""
"certs_countServer","selexpert.anje-justice.fr/91.208.207.214","443","INFO","2","",""
"certs_list_ordering_problem","selexpert.anje-justice.fr/91.208.207.214","443","INFO","no","",""
"cert_caIssuers","selexpert.anje-justice.fr/91.208.207.214","443","INFO","R10 (Let's Encrypt from US)","",""
"intermediate_cert <#1>","selexpert.anje-justice.fr/91.208.207.214","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFBTCCAu2gAwIBAgIQS6hSk/eaL6JzBkuoBI110DANBgkqhkiG9w0BAQsFADBPMQswCQYDVQQGEwJVUzEpMCcGA1UEChMgSW50ZXJuZXQgU2VjdXJpdHkgUmVzZWFyY2ggR3JvdXAxFTATBgNVBAMTDElTUkcgUm9vdCBYMTAeFw0yNDAzMTMwMDAwMDBaFw0yNzAzMTIyMzU5NTlaMDMxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQwwCgYDVQQDEwNSMTAwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQDPV+XmxFQS7bRH/sknWHZGUCiMHT6I3wWd1bUYKb3dtVq/+vbOo76vACFLYlpaPAEvxVgD9on/jhFD68G14BQHlo9vH9fnuoE5CXVlt8KvGFs3Jijno/QHK20a/6tYvJWuQP/py1fEtVt/eA0YYbwX51TGu0mRzW4Y0YCF7qZlNrx06rxQTOr8IfM4FpOUurDTazgGzRYSespSdcitdrLCnF2YRVxvYXvGLe48E1KGAdlX5jgc3421H5KRmudKHMxFqHJV8LDmowfs/acbZp4/SItxhHFYyTr6717yW0QrPHTnj7JHwQdqzZq3DZb3EoEmUVQK7GH29/Xi8orIlQ2NAgMBAAGjgfgwgfUwDgYDVR0PAQH/BAQDAgGGMB0GA1UdJQQWMBQGCCsGAQUFBwMCBggrBgEFBQcDATASBgNVHRMBAf8ECDAGAQH/AgEAMB0GA1UdDgQWBBS7vMNHpeS8qcbDpHIMEI2iNeHI6DAfBgNVHSMEGDAWgBR5tFnme7bl5AFzgAiIyBpY9umbbjAyBggrBgEFBQcBAQQmMCQwIgYIKwYBBQUHMAKGFmh0dHA6Ly94MS5pLmxlbmNyLm9yZy8wEwYDVR0gBAwwCjAIBgZngQwBAgEwJwYDVR0fBCAwHjAcoBqgGIYWaHR0cDovL3gxLmMubGVuY3Iub3JnLzANBgkqhkiG9w0BAQsFAAOCAgEAkrHnQTfreZ2B5s3iJeE6IOmQRJWjgVzPw139vaBw1bGWKCIL0vIozwzn1OZDjCQiHcFCktEJr59L9MhwTyAWsVrdAfYf+B9haxQnsHKNY67u4s5Lzzfdu6PUzeetUK29v+PsPmI2cJkxp+iN3epi4hKu9ZzUPSwMqtCceb7qPVxEbpYxY1p91n5PJKBLBX9eb9LU6l8zSxPWV7bK3lG4XaMJgnT9x3ies7msFtpKK5bDtotij/l0GaKeA97pb5uwD9KgWvaFXMIEt8jVTjLEvwRdvCn294GPDF08U8lAkIv7tghluaQh1QnlE4SEN4LOECj8dsIGJXpGUk3aU3KkJz9icKy+aUgA+2cP21uh6NcDIS3XyfaZQjmDQ993ChII8SXWupQZVBiIpcWO4RqZk3lr7Bz5MUCwzDIA359e57SSq5CCkY0N4B6Vulk7LktfwrdGNVI5BsC9qqxSwSKgRJeZ9wygIaehbHFHFhcBaMDKpiZlBHyzrsnnlFXCb5s8HKn5LsUgGvB24L7sGNZP2CX7dhHov+YhD+jozLW2p9W4959Bz2EiRmqDtmiXLnzqTpXbI+suyCsohKRg6Un0RC47+cpiVwHiXZAW+cn8eiNIjqbVgXLxKPpdzvvtTnOPlC7SQZSYmdunr3Bf9b77AiC/ZidstK36dRILKz7OA54=\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","selexpert.anje-justice.fr/91.208.207.214","443","INFO","9D7C3F1AA6AD2B2EC0D5CF1E246F8D9AE6CBC9FD0755AD37BB974B1F2FB603F3","",""
"intermediate_cert_notBefore <#1>","selexpert.anje-justice.fr/91.208.207.214","443","INFO","2024-03-13 00:00","",""
"intermediate_cert_notAfter <#1>","selexpert.anje-justice.fr/91.208.207.214","443","OK","2027-03-12 23:59","",""
"intermediate_cert_expiration <#1>","selexpert.anje-justice.fr/91.208.207.214","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","selexpert.anje-justice.fr/91.208.207.214","443","INFO","R10 <-- ISRG Root X1","",""
"intermediate_cert_badOCSP","selexpert.anje-justice.fr/91.208.207.214","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","selexpert.anje-justice.fr/91.208.207.214","443","INFO","200 OK ('/')","",""
"HTTP_clock_skew","selexpert.anje-justice.fr/91.208.207.214","443","INFO","0 seconds from localtime","",""
"HTTP_headerTime","selexpert.anje-justice.fr/91.208.207.214","443","INFO","1727613958","",""
"HSTS","selexpert.anje-justice.fr/91.208.207.214","443","LOW","not offered","",""
"HPKP","selexpert.anje-justice.fr/91.208.207.214","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","selexpert.anje-justice.fr/91.208.207.214","443","INFO","nginx/1.27.1","",""
"banner_application","selexpert.anje-justice.fr/91.208.207.214","443","INFO","No application banner found","",""
"cookie_count","selexpert.anje-justice.fr/91.208.207.214","443","INFO","0 at '/'","",""
"Access-Control-Allow-Origin","selexpert.anje-justice.fr/91.208.207.214","443","INFO","*","",""
"banner_reverseproxy","selexpert.anje-justice.fr/91.208.207.214","443","INFO","--","","CWE-200"
"heartbleed","selexpert.anje-justice.fr/91.208.207.214","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","selexpert.anje-justice.fr/91.208.207.214","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","selexpert.anje-justice.fr/91.208.207.214","443","OK","no session ticket extension","CVE-2016-9244","CWE-200"
"ROBOT","selexpert.anje-justice.fr/91.208.207.214","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","selexpert.anje-justice.fr/91.208.207.214","443","OK","supported","","CWE-310"
"secure_client_renego","selexpert.anje-justice.fr/91.208.207.214","443","OK","likely not vulnerable (timed out)","CVE-2011-1473","CWE-310"
"CRIME_TLS","selexpert.anje-justice.fr/91.208.207.214","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","selexpert.anje-justice.fr/91.208.207.214","443","MEDIUM","potentially VULNERABLE, gzip HTTP compression detected  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","selexpert.anje-justice.fr/91.208.207.214","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
