"id","fqdn/ip","port","severity","finding","cve","cwe"
"key_exchange_score_weighted","a-just.beta.gouv.fr/80.247.13.145","443","INFO","27","",""
"cipher_strength_score","a-just.beta.gouv.fr/80.247.13.145","443","INFO","60","",""
"cipher_strength_score_weighted","a-just.beta.gouv.fr/80.247.13.145","443","INFO","24","",""
"final_score","a-just.beta.gouv.fr/80.247.13.145","443","INFO","81","",""
"overall_grade","a-just.beta.gouv.fr/80.247.13.145","443","OK","A+","",""
"service","a-just.beta.gouv.fr/185.21.194.105","443","INFO","HTTP","",""
"pre_128cipher","a-just.beta.gouv.fr/185.21.194.105","443","INFO","No 128 cipher limit bug","",""
"SSLv2","a-just.beta.gouv.fr/185.21.194.105","443","OK","not offered","",""
"SSLv3","a-just.beta.gouv.fr/185.21.194.105","443","OK","not offered","",""
"TLS1","a-just.beta.gouv.fr/185.21.194.105","443","INFO","not offered","",""
"TLS1_1","a-just.beta.gouv.fr/185.21.194.105","443","INFO","not offered","",""
"TLS1_2","a-just.beta.gouv.fr/185.21.194.105","443","OK","offered","",""
"TLS1_3","a-just.beta.gouv.fr/185.21.194.105","443","OK","offered with final","",""
"ALPN_HTTP2","a-just.beta.gouv.fr/185.21.194.105","443","OK","h2","",""
"ALPN","a-just.beta.gouv.fr/185.21.194.105","443","INFO","http/1.1","",""
"cipherlist_NULL","a-just.beta.gouv.fr/185.21.194.105","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","a-just.beta.gouv.fr/185.21.194.105","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","a-just.beta.gouv.fr/185.21.194.105","443","OK","not offered","","CWE-327"
